Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
4056d50fb8ae61893cc364f640e85352	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8759456010980597
8c79aafb12e6be1ff8c4b73a79d399e4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Francisellaceae; g__; s__	0.8635546643801174
9356a0a4ccd4a1bf1ee8d876cf59795d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8878952459569875
6cc511dedad3288d1d8e009de4b85d0c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9942873596159302
cb5fcf5cd1ceba42ceb438a7da37f585	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.984190621654584
672b46d807cc166ce669e00618e58b34	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.926359065003952
6ce8f492ad91e80a425e35199608dde9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.9999999993091865
a211f250964d5e5a08f11c950ac7785a	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__	0.9705868708126147
790d73a478f762d9784fcca664c9096c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; s__aestuarii	0.7576353828121476
e26a9fba28d06323d7ec14c340bf3db9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8376855165414386
ca3812653308030e62b5da0fa26631ae	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9297153117951099
571d1d9fa740002a0846cc4ad4be6148	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9513402955236843
b251a1604e5d7d3a78f769a3a0050157	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9817606929396866
b089d1033ff734937828375feea61c27	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9903281039337742
995a29a22a75a1f15dff44159b226959	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8343641873170758
b398804be2de0488955b4ca07f17ec4e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9497290831386042
d6adeca4618c736610440f90060b301e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.942863308507318
41e89eca920aca73322f8ff18ff2994e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8248410808906489
1f1cede0f3358919712d1f00ba1a202e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Francisellaceae; g__; s__	0.8096823635670283
9df4f9a6ddbd00ca48ce5267f36ee361	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8719528061439128
9a6d25e34326afa3b64721fc9ba1c7e0	k__Bacteria	0.9999999904238864
839de79e9d54820ad0f7787c839f7f1d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999965109765627
096ec1e6a0282da68b5263ad263ecfd9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8868552694670316
14ef73f4b1d62a0b2a92803e74ea2754	k__Bacteria	0.9999999932872152
aa32304b69f8d0789ac1c056c4e723f9	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__	0.9999964211828376
8ea5e3afe0fc5cad81306b4d7a28bdbc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.915265711333568
0013c2f1f56a4cfe3adcbba80b927b26	k__Bacteria	0.9999999919541452
6104de9ce6f590ae9daae14a581615b9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9996751950840385
5c2e9d22c97ce5f0731e87063262e9a4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999857925580228
98ebe77fa3c577148095f20ed8064f12	k__Bacteria; p__; c__; o__; f__; g__; s__	0.8344902240510128
fdcb91245380e70a1f5b0244b2bee374	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8805833910385417
90794af7479a5c3c076c2316106750c1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999623118718682
76ece9b7391cf63648f5ae15352e60fb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__cyclitrophicus	0.8562664971200687
45c2fd66807bf70a8e092c7401b13525	k__Bacteria; p__; c__; o__; f__; g__; s__	0.8927864134707104
184a125296be92bfff6ad7e8c631031d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__cyclitrophicus	0.8598114881027467
3384607759ee72bb65b48dce830b3f2d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9997906858036754
e508883d2e5def1c53eb18891347e931	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999410527689266
a944298082927d08e87437936e73910e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae	0.9999966964966953
4682153cfb414467c7b227e47cc8b469	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999973273048303
bfb469c199439368d58d9c6203df7db7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999506989130942
0ded60fcd860dc165fc6496c56bd2014	k__Bacteria	0.999999988103339
4fede666835653c3aef27406a9690116	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.7448508659939764
760255b3ebb92d96ca2c55ff78240e35	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9997142086582576
600be0a05d6a2065359ceafe40f7693a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__; s__	0.8618142099654134
e103f95de47a54904059481bcabe7f7a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999884676278072
c992c9bf4d48bc95b4917846951c9b7b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__	0.9999913116448624
e0fc48b0b799d5b977934d25040f4915	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.7521009669220955
4cc5e556af37aba930b0ba15d195e809	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999600793292617
a8b4583302fef7484584d12fdd4ddc25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__	0.9999969438851596
6f7bfd8038d1f79d2ba8e28fc80f41dc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999888456366032
7170fd53cf8f857640996230bdeb7093	k__Bacteria	0.9999999953912316
359565efe74f7a2e43c93b05db2d4bac	k__Bacteria	0.9999999957112877
fa55e521717ab839fd2ab7f3a73d7fa1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9986134446892182
21d7b7555cc147c7c23367e51a8c76d3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.999983044067843
98d77746c7ed4d279bb891e0ddc8985a	k__Bacteria	0.9999999998802832
9c8f68556bcd8cf62d139fa1d8a552ed	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9997416954339766
108bcf2f8787daa66d6692160c48b3ef	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9998147960322754
9bbcd87a36bee7a4a4c58f523f17030a	k__Bacteria	0.9999999948524518
2746e499e7a1f020b8c0469105ce79db	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999611299454156
129b227aef863295b18d3fd2c0986578	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.8197426293473813
77d7af05f0573d243e0dc4c83e1f9cec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9986528076986493
d5c9c3be01742eb20939db11729b3424	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9995792540572198
b9dc7052d5defc7b792add2deb97bfab	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__	0.9943822133451277
5ba4647cb94441100e1c8d381998f4fc	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Candidatus Hepatoplasma; s__	0.9966926555428739
274ee67c1754133636d6b1e0c6f74360	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__	0.913282390272396
48f6d48255cb2d71ffe9ffa87d5ed70f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__	0.9999658703264758
7e930b43f02de5a28720ab6e081ab0d4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__; s__	0.8561019035423926
e476754b722146482739a1f95ace66c9	k__Bacteria; p__; c__; o__; f__; g__; s__	0.9062099340202282
612c82aca5e2621a195f9f8a10aa4945	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9999774842599903
43795943764fa9189595abfaf1f7ee1c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__	0.9408102913705054
2e6963bb256b9aaeda9f3ee1452f2595	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9999698169592957
7801949743d9e0365fa965b6c2921940	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Candidatus Hepatoplasma; s__	0.9956660235686939
2d356a055eb7678787bd584d5d85983c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9999606774544489
dfa67d7893f6b4192f0ce610d307408f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__	0.9243953092799924
432bdc553eaee62d9831d3ebb147c3c0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__	0.9999959808554074
7c0d9d8e2f0d7688093537831776b4f2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.730974740833996
a43b00edadc50c0a5f726a144bd5c92e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__JTB215; g__; s__	0.9999999847706534
736dba14a2e633bc0d35142ea390bb86	k__Bacteria	0.9999999998786289
e7846abea2e1faeab88472a674f05990	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__	0.8712692176428615
f0c44feb947162e9d755905e277f13cc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__sanguinis	0.9976530364215712
